1281VIRUSput.3	MF588684	Betapapillomavirus
1282VIRUSput	HF930491	Betapapillomavirus 2
1283VIRUSput.1	X74464	Betapapillomavirus 2
1283VIRUSput.2	X74464	Betapapillomavirus 2
1284VIRUSput.1	MF588687	Betapapillomavirus
1284VIRUSput.2	MF588687	Betapapillomavirus
1285VIRUSput.1	X74480	Betapapillomavirus 3
1285VIRUSput.2	X74480	Betapapillomavirus 3
1285VIRUSput.3	X74480	Betapapillomavirus 3
1286VIRUSput	GQ246951	Betapapillomavirus 1
1287VIRUSput.1	EF422221	Betapapillomavirus 2
1287VIRUSput.2	EF422221	Betapapillomavirus 2
1287VIRUSput.3	EF422221	Betapapillomavirus 2
1288VIRUSput.1	EF422221	Betapapillomavirus 2
1288VIRUSput.2	EF422221	Betapapillomavirus 2
1289VIRUSput.1	X74470	Betapapillomavirus 1
1289VIRUSput.2	X74470	Betapapillomavirus 1
1289VIRUSput.3	X74470	Betapapillomavirus 1
128VIRUSput	AF531420	Betapapillomavirus 4
1290VIRUSput	FM955841	Betapapillomavirus 1
1291VIRUSput.1	FM955842	Betapapillomavirus 2
1291VIRUSput.2	FM955842	Betapapillomavirus 2
1292VIRUSput	AY382779	Betapapillomavirus 5
1293VIRUSput.1	MF588677	Betapapillomavirus
1293VIRUSput.2	MF588677	Betapapillomavirus
1293VIRUSput.3	MF588677	Betapapillomavirus
1294VIRUSput.1	U31787	Betapapillomavirus 2
1294VIRUSput.2	GU014531	Betapapillomavirus 6
1295VIRUSput.1	GQ845444	Betapapillomavirus 2
1295VIRUSput.2	GQ845444	Betapapillomavirus 2
1296VIRUSput.1	GQ845446	Betapapillomavirus 1
1296VIRUSput.2	GQ845446	Betapapillomavirus 1
1297VIRUSput	Y15174	Betapapillomavirus 3
1298VIRUSput	HM999996	Gammapapillomavirus 17
1299VIRUSput	KY242583	Betapapillomavirus
129VIRUSput	M17463	Betapapillomavirus 1
1300VIRUSput	GQ845442	Betapapillomavirus 2
1301VIRUSput	AY382779	Betapapillomavirus 5
1302VIRUSput.1	AY382779	Betapapillomavirus 5
1302VIRUSput.2	AY382779	Betapapillomavirus 5
1303VIRUSput.1	MH777339	Gammapapillomavirus
1303VIRUSput.2	MH777339	Gammapapillomavirus
1304VIRUSput	HM999994	Gammapapillomavirus 10
1305VIRUSput.1	U31790	Gammapapillomavirus 3
1305VIRUSput.2	U31790	Gammapapillomavirus 3
1306VIRUSput	MH376689	Unclassified
1307VIRUSput	MF588682	Betapapillomavirus
1308VIRUSput	MH777335	Gammapapillomavirus
1309VIRUSput	KP692118	Gammapapillomavirus
130VIRUSput	M12737	Betapapillomavirus 1
1310VIRUSput.1	GU117630	Gammapapillomavirus 10
1310VIRUSput.2	GU117630	Gammapapillomavirus 10
1311VIRUSput	FJ947080	Betapapillomavirus 3
1312VIRUSput	MF588709	Gammapapillomavirus
1313VIRUSput	M12737	Betapapillomavirus 1
1314VIRUSput.1	Y15173	Betapapillomavirus 3
1314VIRUSput.2	Y15173	Betapapillomavirus 3
1315VIRUSput.1	EU410349	Betapapillomavirus 2
1315VIRUSput.2	EU410349	Betapapillomavirus 2
1316VIRUSput.1	MF588710	Gammapapillomavirus
1316VIRUSput.2	MF588710	Gammapapillomavirus
1317VIRUSput	GQ845441	Gammapapillomavirus 8
1318VIRUSput	MF588682	Betapapillomavirus
1319VIRUSput	FM955840	Betapapillomavirus 2
131VIRUSput	MH777169	Gammapapillomavirus
1320VIRUSput	MF588733	Gammapapillomavirus
1321VIRUSput.1	KX781282	Gammapapillomavirus
1321VIRUSput.2	KX781282	Gammapapillomavirus
1321VIRUSput.3	MH745747	Gammapapillomavirus
1322VIRUSput.1	X74467	Betapapillomavirus 1
1322VIRUSput.2	X74467	Betapapillomavirus 1
1323VIRUSput.1	U31781	Betapapillomavirus 2
1323VIRUSput.2	U31781	Betapapillomavirus 2
1324VIRUSput.1	HF930491	Betapapillomavirus 2
1324VIRUSput.2	HF930491	Betapapillomavirus 2
1325VIRUSput.1	MH777350	Betapapillomavirus
1325VIRUSput.2	MH777350	Betapapillomavirus
1326VIRUSput	MH972562	Gammapapillomavirus
1327VIRUSput.1	HM999991	Gammapapillomavirus 7
1327VIRUSput.2	HM999991	Gammapapillomavirus 7
1328VIRUSput.1	MF588690	Gammapapillomavirus
1328VIRUSput.2	MF588690	Gammapapillomavirus
1329VIRUSput.1	MF588683	Betapapillomavirus
1329VIRUSput.2	MF588683	Betapapillomavirus
132VIRUSput	M12737	Betapapillomavirus 1
1330VIRUSput	M17463	Betapapillomavirus 1
1331VIRUSput	KP692118	Gammapapillomavirus
1332VIRUSput.1	MF176072	Gammapapillomavirus
1332VIRUSput.2	MF176072	Gammapapillomavirus
1333VIRUSput.1	U31780	Betapapillomavirus 2
1333VIRUSput.2	U31780	Betapapillomavirus 2
1333VIRUSput.3	U31780	Betapapillomavirus 2
1334VIRUSput	M17463	Betapapillomavirus 1
1335VIRUSput.1	MF588678	Betapapillomavirus
1335VIRUSput.2	MF588678	Betapapillomavirus
1336VIRUSput	FM955839	Betapapillomavirus 2
1337VIRUSput	MF588708	Gammapapillomavirus
1338VIRUSput.1	U85660	Betapapillomavirus
1338VIRUSput.2	U85660	Betapapillomavirus
1339VIRUSput	MH777228	Gammapapillomavirus
133VIRUSput.1	MH675890	Gammapapillomavirus
133VIRUSput.2	MH675890	Gammapapillomavirus
1340VIRUSput	MH777383	Gammapapillomavirus
1341VIRUSput.1	MF588746	Gammapapillomavirus
1341VIRUSput.2	MF588746	Gammapapillomavirus
1342VIRUSput	MF588678	Betapapillomavirus
1343VIRUSput.1	M32305	Betapapillomavirus 1
1343VIRUSput.2	M32305	Betapapillomavirus 1
1344VIRUSput.1	MH777292	Gammapapillomavirus
1344VIRUSput.2	MH777292	Gammapapillomavirus
1344VIRUSput.3	MH777292	Gammapapillomavirus
1345VIRUSput.1	FM955840	Betapapillomavirus 2
1345VIRUSput.2	FM955840	Betapapillomavirus 2
1346VIRUSput.1	U31782	Betapapillomavirus 1
1346VIRUSput.2	U31782	Betapapillomavirus 1
1347VIRUSput.1	AY382779	Betapapillomavirus 5
1347VIRUSput.2	AY382779	Betapapillomavirus 5
1348VIRUSput.1	GQ845442	Betapapillomavirus 2
1348VIRUSput.2	GQ845442	Betapapillomavirus 2
1349VIRUSput.1	FM955842	Betapapillomavirus 2
1349VIRUSput.2	GU014531	Betapapillomavirus 6
1349VIRUSput.3	X74464	Betapapillomavirus 2
134VIRUSput	KP692115	Gammapapillomavirus 27
1350VIRUSput	GQ845446	Betapapillomavirus 1
1351VIRUSput.1	EU410348	Betapapillomavirus 2
1351VIRUSput.2	EU410348	Betapapillomavirus 2
1352VIRUSput	M17463	Betapapillomavirus 1
1353VIRUSput.1	FN677756	Betapapillomavirus 2
1353VIRUSput.2	FN677756	Betapapillomavirus 2
1354VIRUSput	AY382778	Betapapillomavirus 1
1355VIRUSput	MF588704	Gammapapillomavirus
1356VIRUSput	FM955837	Betapapillomavirus 1
1357VIRUSput	KP692118	Gammapapillomavirus
1358VIRUSput	EU410349	Betapapillomavirus 2
1359VIRUSput	JF966374	Gammapapillomavirus
135VIRUSput	M17463	Betapapillomavirus 1
1360VIRUSput	HM999997	Betapapillomavirus 2
1361VIRUSput	MF588686	Betapapillomavirus
1362VIRUSput.1	KY349817	Betapapillomavirus
1362VIRUSput.2	KY349817	Betapapillomavirus
1363VIRUSput.1	HM999994	Gammapapillomavirus 10
1363VIRUSput.2	MF588713	Gammapapillomavirus
1364VIRUSput	FM955841	Betapapillomavirus 1
1365VIRUSput	HM999987	Gammapapillomavirus 15
1366VIRUSput	HM999988	Gammapapillomavirus 11
1367VIRUSput	KY349817	Betapapillomavirus
1368VIRUSput	Y15173	Betapapillomavirus 3
1369VIRUSput	M17463	Betapapillomavirus 1
136VIRUSput.1	X74480	Betapapillomavirus 3
136VIRUSput.2	X74480	Betapapillomavirus 3
1370VIRUSput.1	MF588677	Betapapillomavirus
1370VIRUSput.2	MF588677	Betapapillomavirus
1371VIRUSput	JF304768	Betapapillomavirus 1
1372VIRUSput	M12737	Betapapillomavirus 1
1373VIRUSput.1	M17463	Betapapillomavirus 1
1373VIRUSput.2	M17463	Betapapillomavirus 1
1374VIRUSput	HE963025	Betapapillomavirus 2
1375VIRUSput.1	FM955840	Betapapillomavirus 2
1375VIRUSput.2	FM955840	Betapapillomavirus 2
1376VIRUSput	AF531420	Betapapillomavirus 4
1377VIRUSput	U31786	Betapapillomavirus 2
1378VIRUSput	M17463	Betapapillomavirus 1
1379VIRUSput	Y15174	Betapapillomavirus 3
137VIRUSput	MF588679	Betapapillomavirus
1380VIRUSput	MF588687	Betapapillomavirus
1381VIRUSput	JF304768	Betapapillomavirus 1
1382VIRUSput	U31778	Betapapillomavirus 1
1383VIRUSput	AF531420	Betapapillomavirus 4
1384VIRUSput	KF482069	Gammapapillomavirus
1385VIRUSput	U31779	Betapapillomavirus 1
1386VIRUSput	MH972562	Gammapapillomavirus
1387VIRUSput	MH777249	Gammapapillomavirus
1388VIRUSput.1	MH777302	Gammapapillomavirus
1388VIRUSput.2	MH777302	Gammapapillomavirus
1389VIRUSput	JF966374	Gammapapillomavirus
138VIRUSput.1	M17463	Betapapillomavirus 1
138VIRUSput.2	M17463	Betapapillomavirus 1
138VIRUSput.3	M17463	Betapapillomavirus 1
1390VIRUSput	KY780961	Gammapapillomavirus
1391VIRUSput	MH777156	Gammapapillomavirus
1392VIRUSput	MF588745	Gammapapillomavirus
1393VIRUSput	X74466	Betapapillomavirus 1
1394VIRUSput	FM955842	Betapapillomavirus 2
1395VIRUSput	M17463	Betapapillomavirus 1
1396VIRUSput.1	MH777350	Betapapillomavirus
1396VIRUSput.2	MH777350	Betapapillomavirus
1397VIRUSput	MH777197	Gammapapillomavirus
1398VIRUSput	JF966373	Gammapapillomavirus
1399VIRUSput	MH376689	Unclassified
139VIRUSput	MF588685	Betapapillomavirus
1400VIRUSput	FM955838	Betapapillomavirus 1
1401VIRUSput	KC108722	Gammapapillomavirus 10
1402VIRUSput.1	U31782	Betapapillomavirus 1
1402VIRUSput.10	U31782	Betapapillomavirus 1
1402VIRUSput.2	U31782	Betapapillomavirus 1
1402VIRUSput.3	U31782	Betapapillomavirus 1
1402VIRUSput.4	U31782	Betapapillomavirus 1
1402VIRUSput.5	U31782	Betapapillomavirus 1
1402VIRUSput.6	U31782	Betapapillomavirus 1
1402VIRUSput.7	U31782	Betapapillomavirus 1
1402VIRUSput.8	U31782	Betapapillomavirus 1
1402VIRUSput.9	U31782	Betapapillomavirus 1
1403VIRUSput.1	U31782	Betapapillomavirus 1
1403VIRUSput.2	U31782	Betapapillomavirus 1
1404VIRUSput.1	FM955839	Betapapillomavirus 2
1404VIRUSput.2	FM955839	Betapapillomavirus 2
1404VIRUSput.3	FM955839	Betapapillomavirus 2
1405VIRUSput.1	Y15176	Betapapillomavirus 2
1405VIRUSput.2	Y15176	Betapapillomavirus 2
1405VIRUSput.3	Y15176	Betapapillomavirus 2
1406VIRUSput.1	HM999994	Gammapapillomavirus 10
1406VIRUSput.2	HM999994	Gammapapillomavirus 10
1406VIRUSput.3	HM999994	Gammapapillomavirus 10
1407VIRUSput.1	MH777169	Gammapapillomavirus
1407VIRUSput.2	MH777169	Gammapapillomavirus
1407VIRUSput.3	MH777169	Gammapapillomavirus
1408VIRUSput.1	U31779	Betapapillomavirus 1
1408VIRUSput.2	U31779	Betapapillomavirus 1
1408VIRUSput.3	U31779	Betapapillomavirus 1
1409VIRUSput.1	MH376689	Unclassified
1409VIRUSput.2	Y15174	Betapapillomavirus 3
140VIRUSput	HM999998	Gammapapillomavirus 15
1410VIRUSput.1	FM955841	Betapapillomavirus 1
1410VIRUSput.2	FM955841	Betapapillomavirus 1
1410VIRUSput.3	FM955841	Betapapillomavirus 1
1411VIRUSput.1	KP692118	Gammapapillomavirus
1411VIRUSput.2	KP692118	Gammapapillomavirus
1412VIRUSput.1	GQ845446	Betapapillomavirus 1
1412VIRUSput.2	GQ845446	Betapapillomavirus 1
1412VIRUSput.3	GQ845446	Betapapillomavirus 1
1413VIRUSput	MH777229	Gammapapillomavirus
1414VIRUSput	FM955837	Betapapillomavirus 1
1415VIRUSput.1	X74470	Betapapillomavirus 1
1415VIRUSput.2	X74470	Betapapillomavirus 1
1416VIRUSput	GQ845442	Betapapillomavirus 2
1417VIRUSput.1	GQ845444	Betapapillomavirus 2
1417VIRUSput.2	GQ845444	Betapapillomavirus 2
1417VIRUSput.3	GQ845444	Betapapillomavirus 2
1418VIRUSput	MF588710	Gammapapillomavirus
1419VIRUSput.1	MF509821	Gammapapillomavirus
1419VIRUSput.2	MF509821	Gammapapillomavirus
141VIRUSput	FM955841	Betapapillomavirus 1
1420VIRUSput	GQ845442	Betapapillomavirus 2
1421VIRUSput	M32305	Betapapillomavirus 1
1422VIRUSput.1	X74467	Betapapillomavirus 1
1422VIRUSput.2	X74467	Betapapillomavirus 1
1422VIRUSput.3	X74467	Betapapillomavirus 1
1423VIRUSput	M17463	Betapapillomavirus 1
1424VIRUSput.1	X74466	Betapapillomavirus 1
1424VIRUSput.2	X74466	Betapapillomavirus 1
1425VIRUSput	U31778	Betapapillomavirus 1
1426VIRUSput	AY382779	Betapapillomavirus 5
1427VIRUSput	HE963025	Betapapillomavirus 2
1428VIRUSput	AF531420	Betapapillomavirus 4
1429VIRUSput.1	U31782	Betapapillomavirus 1
1429VIRUSput.2	U31782	Betapapillomavirus 1
142VIRUSput	MH777339	Gammapapillomavirus
1430VIRUSput	MF588718	Gammapapillomavirus
1431VIRUSput.1	KY242583	Betapapillomavirus
1431VIRUSput.2	KY242583	Betapapillomavirus
1432VIRUSput.1	MF588733	Gammapapillomavirus
1432VIRUSput.2	MF588733	Gammapapillomavirus
1433VIRUSput	EF422221	Betapapillomavirus 2
1434VIRUSput	FM955842	Betapapillomavirus 2
1435VIRUSput.1	M12737	Betapapillomavirus 1
1435VIRUSput.2	M12737	Betapapillomavirus 1
1436VIRUSput	MF588718	Gammapapillomavirus
1437VIRUSput	EF422221	Betapapillomavirus 2
1438VIRUSput.1	MF588686	Betapapillomavirus
1438VIRUSput.2	MF588686	Betapapillomavirus
1439VIRUSput.1	U31787	Betapapillomavirus 2
1439VIRUSput.2	U31787	Betapapillomavirus 2
1439VIRUSput.3	GU014531	Betapapillomavirus 6
1439VIRUSput.4	GU014531	Betapapillomavirus 6
143VIRUSput	HM999999	Gammapapillomavirus 8
1440VIRUSput.1	AY382779	Betapapillomavirus 5
1440VIRUSput.2	AY382779	Betapapillomavirus 5
1441VIRUSput	U85660	Betapapillomavirus
1442VIRUSput	MF588678	Betapapillomavirus
1443VIRUSput.1	X74480	Betapapillomavirus 3
1443VIRUSput.2	X74480	Betapapillomavirus 3
1443VIRUSput.3	X74480	Betapapillomavirus 3
1444VIRUSput.1	MF588683	Betapapillomavirus
1444VIRUSput.2	MF588683	Betapapillomavirus
1445VIRUSput	GU014531	Betapapillomavirus 6
1446VIRUSput.1	MF588678	Betapapillomavirus
1446VIRUSput.2	MF588678	Betapapillomavirus
1446VIRUSput.3	MF588678	Betapapillomavirus
1447VIRUSput	MF588682	Betapapillomavirus
1448VIRUSput	MH777313	Gammapapillomavirus
1449VIRUSput	MH777238	Gammapapillomavirus
144VIRUSput	MH777192	Gammapapillomavirus
1450VIRUSput.1	Y15173	Betapapillomavirus 3
1450VIRUSput.2	Y15173	Betapapillomavirus 3
1451VIRUSput.1	JF304768	Betapapillomavirus 1
1451VIRUSput.2	JF304768	Betapapillomavirus 1
1452VIRUSput	MF509818	Gammapapillomavirus
1453VIRUSput	M17463	Betapapillomavirus 1
1454VIRUSput.1	AY382779	Betapapillomavirus 5
1454VIRUSput.2	AY382779	Betapapillomavirus 5
1454VIRUSput.3	AY382779	Betapapillomavirus 5
1455VIRUSput	JF304768	Betapapillomavirus 1
1456VIRUSput	EU410349	Betapapillomavirus 2
1457VIRUSput.1	MH777177	Gammapapillomavirus
1457VIRUSput.2	MH777177	Gammapapillomavirus
1458VIRUSput	MF588746	Gammapapillomavirus
1459VIRUSput	FM955837	Betapapillomavirus 1
145VIRUSput	JX413110	Gammapapillomavirus 7
1460VIRUSput.1	U31787	Betapapillomavirus 2
1460VIRUSput.2	U31787	Betapapillomavirus 2
1461VIRUSput	FM955840	Betapapillomavirus 2
1462VIRUSput.1	MF588681	Betapapillomavirus
1462VIRUSput.2	MF588681	Betapapillomavirus
1462VIRUSput.3	MF588681	Betapapillomavirus
1463VIRUSput.1	Y15174	Betapapillomavirus 3
1463VIRUSput.2	Y15174	Betapapillomavirus 3
1464VIRUSput.1	KY349817	Betapapillomavirus
1464VIRUSput.2	KY349817	Betapapillomavirus
1465VIRUSput	MF588682	Betapapillomavirus
1466VIRUSput	U31790	Gammapapillomavirus 3
1467VIRUSput.1	MF588713	Gammapapillomavirus
1467VIRUSput.2	MF588713	Gammapapillomavirus
1468VIRUSput	M17463	Betapapillomavirus 1
1469VIRUSput	MF588677	Betapapillomavirus
146VIRUSput	GU225708	Gammapapillomavirus 13
1470VIRUSput.1	FM955837	Betapapillomavirus 1
1470VIRUSput.2	FM955837	Betapapillomavirus 1
1470VIRUSput.3	FM955837	Betapapillomavirus 1
1470VIRUSput.4	FM955837	Betapapillomavirus 1
1470VIRUSput.5	FM955837	Betapapillomavirus 1
1470VIRUSput.6	FM955837	Betapapillomavirus 1
1471VIRUSput	U31785	Betapapillomavirus 1
1472VIRUSput	X74468	Betapapillomavirus 2
1473VIRUSput.1	MH777244	Gammapapillomavirus
1473VIRUSput.2	MH777244	Gammapapillomavirus
1474VIRUSput.1	EU410349	Betapapillomavirus 2
1474VIRUSput.2	EU410349	Betapapillomavirus 2
1474VIRUSput.3	EU410349	Betapapillomavirus 2
1474VIRUSput.4	EU410349	Betapapillomavirus 2
1475VIRUSput.1	AY382778	Betapapillomavirus 1
1475VIRUSput.2	AY382778	Betapapillomavirus 1
1475VIRUSput.3	AY382778	Betapapillomavirus 1
1476VIRUSput.1	FN677755	Betapapillomavirus 5
1476VIRUSput.2	FN677755	Betapapillomavirus 5
1476VIRUSput.3	FN677755	Betapapillomavirus 5
1477VIRUSput	X74464	Betapapillomavirus 2
1478VIRUSput	HF930491	Betapapillomavirus 2
1479VIRUSput.1	MH777335	Gammapapillomavirus
1479VIRUSput.2	MH777335	Gammapapillomavirus
147VIRUSput	X74464	Betapapillomavirus 2
1480VIRUSput.1	U31786	Betapapillomavirus 2
1480VIRUSput.2	U31786	Betapapillomavirus 2
1481VIRUSput	AY382778	Betapapillomavirus 1
1482VIRUSput.1	MH777350	Betapapillomavirus
1482VIRUSput.2	MH777350	Betapapillomavirus
1482VIRUSput.3	MH777350	Betapapillomavirus
1483VIRUSput.1	GU117630	Gammapapillomavirus 10
1483VIRUSput.2	GU117630	Gammapapillomavirus 10
1484VIRUSput	MG520499	Gammapapillomavirus
1485VIRUSput	FM955840	Betapapillomavirus 2
1486VIRUSput	MH777252	Gammapapillomavirus
1487VIRUSput	AY382779	Betapapillomavirus 5
1488VIRUSput	GU117634	Gammapapillomavirus 7
1489VIRUSput	MF588738	Gammapapillomavirus
148VIRUSput	M17463	Betapapillomavirus 1
1490VIRUSput.1	U31782	Betapapillomavirus 1
1490VIRUSput.2	U31782	Betapapillomavirus 1
1490VIRUSput.3	U31782	Betapapillomavirus 1
1491VIRUSput	M17463	Betapapillomavirus 1
1492VIRUSput	FM955842	Betapapillomavirus 2
1493VIRUSput.1	HE963025	Betapapillomavirus 2
1493VIRUSput.2	HE963025	Betapapillomavirus 2
1493VIRUSput.3	HE963025	Betapapillomavirus 2
1493VIRUSput.4	HE963025	Betapapillomavirus 2
1494VIRUSput.1	MF588679	Betapapillomavirus
1494VIRUSput.2	MF588679	Betapapillomavirus
1495VIRUSput	HF930491	Betapapillomavirus 2
1496VIRUSput	MH777313	Gammapapillomavirus
1497VIRUSput	GU117633	Gammapapillomavirus 10
1498VIRUSput	M17463	Betapapillomavirus 1
1499VIRUSput	M12737	Betapapillomavirus 1
149VIRUSput	U31781	Betapapillomavirus 2
1500VIRUSput	GQ845446	Betapapillomavirus 1
1501VIRUSput.1	GU014531	Betapapillomavirus 6
1501VIRUSput.2	X74464	Betapapillomavirus 2
1502VIRUSput.1	MH777157	Gammapapillomavirus
1502VIRUSput.2	MH777157	Gammapapillomavirus
1503VIRUSput	U31778	Betapapillomavirus 1
1504VIRUSput	U31781	Betapapillomavirus 2
1505VIRUSput	HM999996	Gammapapillomavirus 17
1506VIRUSput	FM955842	Betapapillomavirus 2
1507VIRUSput	MH777208	Gammapapillomavirus
1508VIRUSput	HM999990	Gammapapillomavirus 7
1509VIRUSput	MH777157	Gammapapillomavirus
150VIRUSput	GQ845442	Betapapillomavirus 2
1510VIRUSput	MF588695	Gammapapillomavirus
1511VIRUSput	M17463	Betapapillomavirus 1
1512VIRUSput	KP692115	Gammapapillomavirus 27
1513VIRUSput	GU117633	Gammapapillomavirus 10
1514VIRUSput	M17463	Betapapillomavirus 1
1515VIRUSput	FN677755	Betapapillomavirus 5
1516VIRUSput	HM999990	Gammapapillomavirus 7
1517VIRUSput.1	M17463	Betapapillomavirus 1
1517VIRUSput.2	M17463	Betapapillomavirus 1
1518VIRUSput.1	X74466	Betapapillomavirus 1
1518VIRUSput.2	X74466	Betapapillomavirus 1
1519VIRUSput	JN171845	Gammapapillomavirus 13
151VIRUSput	MF588687	Betapapillomavirus
1520VIRUSput.1	GQ246951	Betapapillomavirus 1
1520VIRUSput.2	GQ246951	Betapapillomavirus 1
1520VIRUSput.3	GQ246951	Betapapillomavirus 1
1521VIRUSput	HM999988	Gammapapillomavirus 11
1522VIRUSput	MH777208	Gammapapillomavirus
1523VIRUSput.1	U31778	Betapapillomavirus 1
1523VIRUSput.2	U31778	Betapapillomavirus 1
1524VIRUSput	MF588685	Betapapillomavirus
1525VIRUSput.1	MF588745	Gammapapillomavirus
1525VIRUSput.2	MF588745	Gammapapillomavirus
1526VIRUSput	KT698166	Gammapapillomavirus
1527VIRUSput	HM999991	Gammapapillomavirus 7
1528VIRUSput	MF588714	Gammapapillomavirus
1529VIRUSput	JF966373	Gammapapillomavirus
152VIRUSput	X74466	Betapapillomavirus 1
1530VIRUSput	MH777281	Gammapapillomavirus
1531VIRUSput	U31785	Betapapillomavirus 1
1532VIRUSput	MF588685	Betapapillomavirus
1533VIRUSput	M17463	Betapapillomavirus 1
1534VIRUSput	Y15174	Betapapillomavirus 3
1535VIRUSput	KY242583	Betapapillomavirus
1536VIRUSput	HM999999	Gammapapillomavirus 8
1537VIRUSput.1	U31782	Betapapillomavirus 1
1537VIRUSput.2	U31782	Betapapillomavirus 1
1537VIRUSput.3	U31782	Betapapillomavirus 1
1537VIRUSput.4	U31782	Betapapillomavirus 1
1537VIRUSput.5	U31782	Betapapillomavirus 1
1537VIRUSput.6	U31782	Betapapillomavirus 1
1538VIRUSput.1	U31782	Betapapillomavirus 1
1538VIRUSput.2	U31782	Betapapillomavirus 1
1539VIRUSput.1	MH777335	Gammapapillomavirus
1539VIRUSput.2	MH777335	Gammapapillomavirus
1539VIRUSput.3	MH777335	Gammapapillomavirus
153VIRUSput	MH777298	Gammapapillomavirus
1540VIRUSput.1	GU117632	Gammapapillomavirus 12
1540VIRUSput.2	GU117632	Gammapapillomavirus 12
1541VIRUSput.1	X74470	Betapapillomavirus 1
1541VIRUSput.2	X74470	Betapapillomavirus 1
1541VIRUSput.3	X74470	Betapapillomavirus 1
1542VIRUSput.1	KY242583	Betapapillomavirus
1542VIRUSput.2	KY242583	Betapapillomavirus
1542VIRUSput.3	KY242583	Betapapillomavirus
1542VIRUSput.4	GU014531	Betapapillomavirus 6
1542VIRUSput.5	GU014531	Betapapillomavirus 6
1543VIRUSput	HE963025	Betapapillomavirus 2
1544VIRUSput.1	U31779	Betapapillomavirus 1
1544VIRUSput.2	U31779	Betapapillomavirus 1
1545VIRUSput.1	EF422221	Betapapillomavirus 2
1545VIRUSput.2	GU014531	Betapapillomavirus 6
1546VIRUSput.1	MF588682	Betapapillomavirus
1546VIRUSput.2	MF588682	Betapapillomavirus
1547VIRUSput.1	EF422221	Betapapillomavirus 2
1547VIRUSput.2	EF422221	Betapapillomavirus 2
1547VIRUSput.3	EF422221	Betapapillomavirus 2
1547VIRUSput.4	EF422221	Betapapillomavirus 2
1547VIRUSput.5	EF422221	Betapapillomavirus 2
1548VIRUSput.1	FM955839	Betapapillomavirus 2
1548VIRUSput.2	FM955839	Betapapillomavirus 2
1548VIRUSput.3	FM955839	Betapapillomavirus 2
1548VIRUSput.4	FM955839	Betapapillomavirus 2
1549VIRUSput.1	MF588683	Betapapillomavirus
1549VIRUSput.2	MF588683	Betapapillomavirus
1549VIRUSput.3	MF588683	Betapapillomavirus
154VIRUSput	M17463	Betapapillomavirus 1
1550VIRUSput.1	M12737	Betapapillomavirus 1
1550VIRUSput.2	M12737	Betapapillomavirus 1
1551VIRUSput.1	KC108722	Gammapapillomavirus 10
1551VIRUSput.2	KC108722	Gammapapillomavirus 10
1552VIRUSput	EU410349	Betapapillomavirus 2
1553VIRUSput.1	MH777384	Gammapapillomavirus
1553VIRUSput.2	MH777384	Gammapapillomavirus
1553VIRUSput.3	MH777384	Gammapapillomavirus
1554VIRUSput.1	FM955841	Betapapillomavirus 1
1554VIRUSput.2	FM955841	Betapapillomavirus 1
1554VIRUSput.3	FM955841	Betapapillomavirus 1
1555VIRUSput.1	KC862318	Gammapapillomavirus 21
1555VIRUSput.2	KC862318	Gammapapillomavirus 21
1555VIRUSput.3	KC862318	Gammapapillomavirus 21
1556VIRUSput.1	HE963025	Betapapillomavirus 2
1556VIRUSput.2	HE963025	Betapapillomavirus 2
1557VIRUSput.1	Y15173	Betapapillomavirus 3
1557VIRUSput.2	Y15173	Betapapillomavirus 3
1557VIRUSput.3	Y15173	Betapapillomavirus 3
1558VIRUSput.1	MH376689	Unclassified
1558VIRUSput.2	MH376689	Unclassified
1558VIRUSput.3	MH376689	Unclassified
1559VIRUSput	U31782	Betapapillomavirus 1
155VIRUSput.1	U31782	Betapapillomavirus 1
155VIRUSput.2	U31782	Betapapillomavirus 1
155VIRUSput.3	U31782	Betapapillomavirus 1
1560VIRUSput.1	X74480	Betapapillomavirus 3
1560VIRUSput.2	X74480	Betapapillomavirus 3
1561VIRUSput.1	AY382779	Betapapillomavirus 5
1561VIRUSput.2	AY382779	Betapapillomavirus 5
1561VIRUSput.3	AY382779	Betapapillomavirus 5
1562VIRUSput.1	M17463	Betapapillomavirus 1
1562VIRUSput.2	M17463	Betapapillomavirus 1
1563VIRUSput	HM999999	Gammapapillomavirus 8
1564VIRUSput.1	EU410349	Betapapillomavirus 2
1564VIRUSput.2	EU410349	Betapapillomavirus 2
1565VIRUSput	FJ947080	Betapapillomavirus 3
1566VIRUSput.1	KY242583	Betapapillomavirus
1566VIRUSput.2	KY242583	Betapapillomavirus
1567VIRUSput.1	MF588677	Betapapillomavirus
1567VIRUSput.2	MF588677	Betapapillomavirus
1567VIRUSput.3	MF588677	Betapapillomavirus
1568VIRUSput	FM955837	Betapapillomavirus 1
1569VIRUSput.1	GQ845446	Betapapillomavirus 1
1569VIRUSput.2	GQ845446	Betapapillomavirus 1
156VIRUSput.1	U31778	Betapapillomavirus 1
156VIRUSput.2	U31778	Betapapillomavirus 1
156VIRUSput.3	U31778	Betapapillomavirus 1
156VIRUSput.4	U31778	Betapapillomavirus 1
156VIRUSput.5	U31778	Betapapillomavirus 1
1570VIRUSput	MF588682	Betapapillomavirus
1571VIRUSput.1	Y15176	Betapapillomavirus 2
1571VIRUSput.2	Y15176	Betapapillomavirus 2
1572VIRUSput.1	AY382779	Betapapillomavirus 5
